[XSECTIONS]
;;Link           Shape        Geom1            Geom2      Geom3      Geom4      Barrels    Culvert   
;;-------------- ------------ ---------------- ---------- ---------- ---------- ---------- ----------
tz106.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz107.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz108.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz109.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz110.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz111.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz112.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz113.1          CIRCULAR     0.600000         0.000000   0.000000   0.000000   1                    
tz114.1          CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz115.1          CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz116.1          CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz117.1          CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz118.1          CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz119.1          CIRCULAR     1.200000         0.000000   0.000000   0.000000   1                    
tz120.2          RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
tz121.2          RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
tz122.2          RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
tz123.2          RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
tz124.3          RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
tz125.3          RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
tz126.3          RECT_CLOSED  2.200000         2.000000   0.000000   0.000000   1                    
tz127.1          CIRCULAR     2.000000         0.000000   0.000000   0.000000   1                    
tz128.1          CIRCULAR     2.000000         0.000000   0.000000   0.000000   1                    
tz129.1          CIRCULAR     2.000000         0.000000   0.000000   0.000000   1                    
tz130.1          CIRCULAR     2.000000         0.000000   0.000000   0.000000   1                    
tz131.1          CIRCULAR     0.400000         0.000000   0.000000   0.000000   1                    
tz132.1          CIRCULAR     0.400000         0.000000   0.000000   0.000000   1                    
tz32.1           CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz147.1          CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz148.1          CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz149.2          CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz150.1          CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz151.1          CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz152.1          CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T36.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T37.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
tz155.1          CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz156.1          CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz157.1          CIRCULAR     0.800000         0.000000   0.000000   0.000000   1                    
tz158.1          CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
tz159.1          CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
tz160.1          CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
tz161.1          CIRCULAR     0.700000         0.000000   0.000000   0.000000   1                    
T17.1            RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
T62.1            RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ133.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ134.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ135.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ136.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ137.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ138.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ139.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ140.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ141.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ142.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ143.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ144.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ145.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ146.1          RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ1461.1         RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ1462.1         RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
TZ1463.1         RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
T51.1            CIRCULAR     1.000000         0.000000   0.000000   0.000000   1                    
T18.1            RECT_CLOSED  1.900000         2.200000   0.000000   0.000000   1                    
