[SUBAREAS]
;;Subcatchment   N-Imperv   N-Perv     S-Imperv   S-Perv     PctZero    RouteTo    PctRouted 
;;-------------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
Stz10            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz118           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ136           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz159           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz119           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST47             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST22             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz11            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz147           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ137           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST40             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz93            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz48            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST56             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz36            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ138           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST29             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz28            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz55            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz56            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz160           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz54            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz94            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz49            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz120           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz151           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ139           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz148           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz12            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST55             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz38            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz53            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz57            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz42            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz95            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz47            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz37            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz50            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST52             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ140           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz121           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz29            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz13            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz52            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz96            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz152           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz161           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz58            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz150           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz149           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz51            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST54             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ141           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz14            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz122           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST60             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz97            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST35             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST48             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST41             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST34             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST51             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz59            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST23             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz61            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ142           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST30             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz123           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST37             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz154           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST36             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz98            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST38             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST57             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz65            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz60            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ143           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz15            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST46             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz99            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz30            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST58             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz66            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz124           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ144           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST49             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz100           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz16            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz125           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ145           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz31            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz101           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz67            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz43            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz126           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz17            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ146           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST2              1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST45             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz68            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz18            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz62            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ1461          1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz32            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz102           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST59             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz69            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ1462          1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz63            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz103           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz127           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
STZ1463          1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz64            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz104           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz70            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz128           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST17             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz44            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz129           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST18             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
ST61             1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz71            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz130           1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz45            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz72            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz73            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz46            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
Stz74            1.000000   0.000000   0.071000   0.000000   0.000000   OUTLET    
